,customer_id,Name,Churn Score
11082,fffe43004900440031003400340036003100,Meghann Whistler,5
11083,fffe4300490044003400350030003800,Luisa Uhlig,3
11084,fffe43004900440032003200300034003600,Azzie Davilla,5
11085,fffe43004900440036003200300038003200,Emanuel Donato,5
11086,fffe43004900440034003300350036003000,Lien Haggins,5
11087,fffe43004900440035003800320035003200,Elna Howey,3
11088,fffe43004900440033003100320031003700,Margarito Theriot,5
11089,fffe43004900440032003900310034003400,Annelle Granado,4
11090,fffe43004900440036003300350034003300,Rod Pullum,4
11091,fffe4300490044003700380039003800,Bulah Capito,5
11092,fffe43004900440033003300390039003800,Melonie Broderson,4
11093,fffe43004900440035003600300034003000,Masako Zinck,4
11094,fffe4300490044003200320034003000,Nannie Brandel,5
11095,fffe43004900440033003100340038003600,Yukiko Gagnier,4
11096,fffe43004900440031003500350035003100,Ozella Dyess,4
11097,fffe43004900440033003700300032003400,Margareta Glasgow,1
11098,fffe43004900440036003000350033003500,Stephane Alanis,5
11099,fffe43004900440031003700390037003900,Odessa Thiry,5
11100,fffe4300490044003100300033003600,Pauletta Seth,4
11101,fffe43004900440033003200390037003600,Lorine Sackett,3
11102,fffe43004900440035003500380030003300,Bernadine Stillings,4
11103,fffe43004900440031003400340031003600,Karlyn Kilgore,1
11104,fffe43004900440035003000360037003700,Zoe Reynosa,5
11105,fffe43004900440031003200340037003200,Danny Seaver,5
11106,fffe43004900440035003900320030003600,Ilda Mcgrew,5
11107,fffe43004900440034003800300037003400,Mariko Beauchesne,1
11108,fffe43004900440033003100380030003900,Granville Stupka,4
11109,fffe430049004400360035003300,Annelle Borel,1
11110,fffe43004900440034003900320030003100,Anisha Bethke,3
11111,fffe43004900440036003100340035003700,Lois Seawood,1
11112,fffe4300490044003500300039003600,Ranae Lajeunesse,3
11113,fffe43004900440034003700350033003000,Jonas Ramos,2
11114,fffe43004900440035003800360032003400,Genaro Dewar,5
11115,fffe43004900440034003500320030003400,Mayra Pendelton,5
11116,fffe43004900440034003500360039003800,Fanny Neihoff,5
11117,fffe43004900440032003800340035003300,Andrea Mccaa,4
11118,fffe43004900440031003700360031003000,Elidia Starns,3
11119,fffe4300490044003600370031003600,Nelda Cleghorn,2
11120,fffe43004900440031003200330030003300,Hilary Fiorentino,5
11121,fffe43004900440032003300380038003200,Karlyn Zilnicki,3
11122,fffe43004900440032003900370030003300,Latoyia Dyess,5
11123,fffe43004900440032003800310034003300,Billye Canales,2
11124,fffe43004900440031003400350034003900,Valentina Pfannenstiel,3
11125,fffe43004900440033003300360038003600,Beatriz Reich,3
11126,fffe43004900440034003000390036003500,Valentina Liechty,3
11127,fffe43004900440031003700390034003000,Jennell Kenney,5
11128,fffe43004900440034003900390030003100,Bert Armistead,5
11129,fffe4300490044003100370031003500,Neville Haan,4
11130,fffe43004900440034003000320039003000,Janell Aikins,3
11131,fffe43004900440032003600330038003300,Grady Shifflett,3
11132,fffe43004900440035003900330033003700,Lavern Ferrier,5
11133,fffe43004900440033003800380034003500,Mickey Dantonio,4
11134,fffe43004900440033003800360039003700,Mason Laughridge,5
11135,fffe4300490044003100370038003800,Luisa Benjamin,5
11136,fffe4300490044003700330039003200,Guadalupe Meaders,2
11137,fffe43004900440031003500310030003600,Alma Beers,4
11138,fffe4300490044003900380030003500,Tyesha Kolbe,4
11139,fffe43004900440031003600350039003100,Meghan Funk,5
11140,fffe43004900440034003000310035003200,Scottie Tony,1
11141,fffe4300490044003700380035003800,Genoveva Than,5
11142,fffe43004900440036003300380035003800,Cami Vassell,4
11143,fffe43004900440035003300390030003300,Thea Prigge,5
11144,fffe43004900440031003800300032003500,Larae Kaspar,3
11145,fffe43004900440035003700360030003700,Kraig Dinkins,3
11146,fffe43004900440032003700380035003300,Mariana Gregoire,5
11147,fffe4300490044003400330030003700,Charlesetta Biederman,4
11148,fffe4300490044003800320030003500,Aracely Troyer,5
11149,fffe43004900440031003700310030003300,Shakira Hatcher,3
11150,fffe43004900440031003300340036003600,Dorine Leitner,5
11151,fffe43004900440033003300340037003700,Bernadine Ocon,3
11152,fffe4300490044003300300033003400,Leeanna Schreiber,3
11153,fffe43004900440036003200360038003700,Iliana Johnston,1
11154,fffe43004900440032003300380033003700,Deborah Gabriel,2
11155,fffe43004900440036003300350035003700,Houston Perone,5
11156,fffe4300490044003800380039003900,Lavern Finnerty,3
11157,fffe4300490044003400380031003600,Earlie Mcmeen,1
11158,fffe4300490044003400360030003100,Cuc Flannigan,4
11159,fffe43004900440034003300350039003200,Janell Roda,1
11160,fffe43004900440035003900390032003100,Evelyne Granillo,3
11161,fffe43004900440035003300390038003600,Karrie Corum,4
11162,fffe43004900440034003500310036003500,Katelin Pitcock,3
11163,fffe43004900440034003400370031003400,Gina Brunswick,4
11164,fffe4300490044003300310036003000,Guy Myers,4
11165,fffe43004900440034003700340039003900,Jena Creighton,4
11166,fffe43004900440034003600320036003300,Nakita Harsh,5
11167,fffe43004900440035003400360033003500,Flora Davilla,3
11168,fffe43004900440033003600350030003700,Maricela Tierney,3
11169,fffe43004900440032003600340036003900,Gina Sears,1
11170,fffe43004900440035003400320031003400,Marilynn Mcmorris,5
11171,fffe43004900440032003200320035003600,Carolann Mcgowan,4
11172,fffe43004900440031003400370030003700,Karlyn Fenstermaker,4
11173,fffe43004900440032003800310032003300,Leonel Winton,5
11174,fffe43004900440032003000360030003400,Keli Joshi,3
11175,fffe43004900440035003000350033003000,Deborah Colegrove,1
11176,fffe4300490044003700320035003700,Kizzy Arnott,1
11177,fffe43004900440035003400360038003000,Rebecka Soderquist,5
11178,fffe43004900440034003400320034003900,Samantha Treadwell,3
11179,fffe4300490044003100300039003300,Fanny Dunnington,5
11180,fffe43004900440031003600360039003000,Lacey Ramsdell,4
11181,fffe4300490044003300320032003700,Mickey Zeiler,4
11182,fffe43004900440036003000360033003900,Donya Tijerina,3
11183,fffe43004900440036003000310038003600,Ulrike Burfield,5
11184,fffe43004900440034003900350036003800,Narcisa Keeler,3
11185,fffe43004900440034003600360039003300,Rebecka Yamasaki,3
11186,fffe43004900440032003100300036003200,Christiana Pare,5
11187,fffe43004900440034003800310030003100,Alan Leedy,4
11188,fffe43004900440033003300330034003700,Selina Taul,5
11189,fffe43004900440033003100300037003800,Duane Primus,1
11190,fffe43004900440034003900370030003700,Kenny Lipton,5
11191,fffe43004900440031003800300036003300,Sherwood Defore,4
11192,fffe43004900440034003100330038003400,Delcie Depaolo,5
11193,fffe43004900440034003500310035003100,Manual Jerome,4
11194,fffe43004900440034003700380038003200,Jennell Allsup,5
11195,fffe43004900440032003800300030003400,Darius Fripp,4
11196,fffe4300490044003200340035003100,Gracie Wetzler,5
11197,fffe43004900440034003400370035003400,Alma Cheeks,5
11198,fffe43004900440032003200320030003800,Cornelia Cratty,3
11199,fffe43004900440031003100340032003400,Guy Wurtz,4
11200,fffe43004900440035003100300034003500,Nichelle Elling,5
11201,fffe4300490044003700320036003900,Latoyia Mullenax,4
11202,fffe43004900440035003200360032003300,Bonny Bowerman,3
11203,fffe43004900440031003700330039003500,Janelle Scherrer,5
11204,fffe4300490044003500340035003200,Maudie Colligan,3
11205,fffe43004900440034003100320038003300,Viva Corum,4
11206,fffe43004900440034003800300031003700,Kiyoko Shear,5
11207,fffe43004900440034003700340036003800,Sparkle Cantor,5
11208,fffe43004900440032003900340033003800,Rosanne Abel,5
11209,fffe4300490044003100330039003000,Cecile Dunnington,5
11210,fffe4300490044003900360033003400,Sallie Pridmore,5
11211,fffe4300490044003300310032003500,Ok Ybarbo,4
11212,fffe43004900440032003900300035003400,Nichelle Malloy,3
11213,fffe43004900440033003000390035003300,Dominica Garraway,5
11214,fffe43004900440036003000330034003500,Kristen Vancleave,2
11215,fffe43004900440031003800370032003800,Mara Izaguirre,4
11216,fffe4300490044003400300036003300,Angla Mcgrew,5
11217,fffe43004900440035003900330032003600,Kendrick Brungardt,3
11218,fffe4300490044003600300038003500,Sybil Southwick,4
11219,fffe43004900440032003200300033003400,Leeanna Piekarski,5
11220,fffe43004900440033003700300033003200,Karrie Olivier,4
11221,fffe43004900440035003700310038003800,Sandee Bay,3
11222,fffe43004900440035003900340035003800,Sherie Burkley,5
11223,fffe4300490044003600310032003300,Viva Renfroe,3
11224,fffe43004900440034003700340032003000,Jamey Farner,2
11225,fffe43004900440036003100320039003300,Arielle Ratliff,5
11226,fffe43004900440032003600380030003900,Sachiko Bhakta,5
11227,fffe43004900440031003000390039003000,Neville Studivant,5
11228,fffe43004900440033003500310031003900,Bulah Heidenreich,5
11229,fffe43004900440036003200320030003400,Jazmine Garibaldi,4
11230,fffe43004900440036003200320030003200,Tara Berger,5
11231,fffe43004900440034003700300032003800,Kelsie Eisenman,5
11232,fffe43004900440032003800330037003600,Dian Martensen,5
11233,fffe43004900440033003000350031003200,Elke Domenech,5
11234,fffe43004900440032003300370037003300,Stephane Hodson,2
11235,fffe4300490044003400340038003900,Birgit Krasner,3
11236,fffe43004900440035003500360030003800,Hilde Than,5
11237,fffe43004900440031003600320030003500,Delmer Delapaz,4
11238,fffe43004900440034003600390038003100,Elke Riles,5
11239,fffe4300490044003600300039003800,Riley Theriot,5
11240,fffe4300490044003700350035003600,Maryln Beaulieu,1
11241,fffe43004900440032003300390031003300,Aleta Gitlin,1
11242,fffe43004900440035003900310035003400,Andrea Bay,5
11243,fffe430049004400320030003800,Magdalena Ardoin,5
11244,fffe43004900440035003200300032003500,Humberto Pasko,4
11245,fffe43004900440036003300370033003500,Chu Gaston,4
11246,fffe43004900440031003500380038003400,Bulah Conard,4
11247,fffe43004900440035003700350038003500,Cyrus Wolter,3
11248,fffe43004900440032003900370033003900,Dian Callaghan,1
11249,fffe43004900440035003900360030003300,Genaro Bulfer,5
11250,fffe43004900440032003100330032003600,Shawna Albin,4
11251,fffe4300490044003300360037003000,Sol Knapp,3
11252,fffe4300490044003400300034003500,Jennell Hooser,5
11253,fffe43004900440035003700370033003000,Ranae Beers,3
11254,fffe4300490044003800310039003500,Zoe Haan,5
11255,fffe43004900440034003500330034003900,Christiana Steffens,5
11256,fffe43004900440035003600320032003400,Candy Stoller,4
11257,fffe43004900440032003200370039003200,Sol Constance,3
11258,fffe43004900440035003200350037003000,Sherie Killingsworth,2
11259,fffe43004900440034003700380034003300,Georgette Bean,5
11260,fffe43004900440033003100390032003700,Lois Wimbish,4
11261,fffe43004900440033003400300031003600,Alayna Nardone,4
11262,fffe43004900440033003900340037003400,Jong Trull,3
11263,fffe43004900440032003100390030003400,Sonny Duda,1
11264,fffe43004900440033003700340037003100,Angelyn Threlkeld,5
11265,fffe43004900440035003900370037003300,Jocelyn Dively,5
11266,fffe43004900440031003300360033003000,Keren Garnes,5
11267,fffe4300490044003500310034003300,Lin Weisman,1
11268,fffe430049004400360033003400,Birgit Newhall,3
11269,fffe4300490044003400390036003000,Teri Harlow,5
11270,fffe43004900440034003500380037003200,Sharri Maciel,5
11271,fffe43004900440031003500330038003700,Billye Conlan,3
11272,fffe43004900440036003000310035003600,Francis Vancleave,3
11273,fffe43004900440033003200320035003800,Vina Corbell,5
11274,fffe43004900440034003500300035003300,Frances Scherrer,5
11275,fffe43004900440032003200310035003000,Desire Shook,3
11276,fffe4300490044003300330030003900,Jennette Renfroe,5
11277,fffe43004900440031003800300039003800,Walter Medders,3
11278,fffe43004900440031003400330039003200,Nolan Dorn,5
11279,fffe43004900440033003800330036003900,Cole Kapoor,4
11280,fffe4300490044003600320035003000,Gay Messana,1
11281,fffe43004900440035003700310030003200,Dian Bertucci,5
11282,fffe4300490044003800360031003200,Trish Cocco,5
11283,fffe43004900440031003300330032003000,Pamula Garnes,3
11284,fffe43004900440033003300340030003900,Horacio Hooser,4
11285,fffe43004900440034003900380037003800,Delmer Wess,1
11286,fffe43004900440034003400380031003200,Antonietta Heineman,3
11287,fffe43004900440031003500390039003300,Noe Chung,1
11288,fffe43004900440036003000300033003900,Santina Towry,4
11289,fffe43004900440032003500310037003000,Katrina Strobel,4
11290,fffe43004900440031003000340035003300,Herma Duron,4
11291,fffe43004900440032003800340031003400,Noe Mund,3
11292,fffe43004900440031003300390034003300,Alyson Kwiecien,4
11293,fffe43004900440034003500350037003300,Neville Verrett,4
11294,fffe43004900440033003900360035003300,Melinda Kump,5
11295,fffe43004900440035003800340037003800,Tobias Garnica,4
11296,fffe4300490044003400380038003900,Herma Killingsworth,3
11297,fffe43004900440033003900330031003900,Horacio Starnes,5
11298,fffe43004900440034003800370030003300,Elden Dorner,3
11299,fffe43004900440036003100330037003900,Annika Clevenger,4
11300,fffe43004900440031003600370037003700,Mana Saliba,3
11301,fffe4300490044003400360038003200,Solange Mcfarlin,3
11302,fffe43004900440034003700310033003200,Pattie Millener,2
11303,fffe43004900440033003900390031003000,Rebecka Reynosa,2
11304,fffe4300490044003700360031003600,Herbert Canup,4
11305,fffe43004900440036003100390036003400,Donald Loos,5
11306,fffe43004900440033003400370031003800,Lakiesha Genovese,1
11307,fffe43004900440032003700350036003400,Noelle Katzman,5
11308,fffe43004900440033003000370031003700,Donald Gately,2
11309,fffe43004900440032003500390035003200,Granville Terhaar,5
11310,fffe43004900440031003600320036003800,Cyrus Mccaslin,3
11311,fffe43004900440034003800340038003800,Damaris Fulop,1
11312,fffe43004900440034003700370034003700,Alma Atkins,5
11313,fffe43004900440034003700320039003700,Alan Klopp,1
11314,fffe43004900440033003700370032003800,Kelsie Bowlin,5
11315,fffe43004900440036003300300034003200,Levi Corkill,5
11316,fffe4300490044003600340039003700,Katrina Plante,5
11317,fffe43004900440031003100350035003900,Caleb Vaughn,4
11318,fffe43004900440032003200360035003000,Guadalupe Mulvihill,4
11319,fffe43004900440031003400350034003600,Kraig Weisman,4
11320,fffe43004900440033003400370030003100,Noelle Stackpole,5
11321,fffe43004900440031003800310031003400,Riley Leffler,3
11322,fffe43004900440031003900390039003200,Anisha Robbs,1
11323,fffe43004900440033003700380032003400,Damaris Pecora,5
11324,fffe43004900440032003100340036003900,Kenny Jarrard,3
11325,fffe43004900440035003000380039003500,Loura Constable,4
11326,fffe43004900440031003700370037003900,Frederick Cocco,3
11327,fffe4300490044003400350034003800,Janell Weisman,4
11328,fffe43004900440034003900370031003800,Houston Spicher,5
11329,fffe43004900440035003900320033003700,Beatriz Wilmes,3
11330,fffe430049004400390036003500,Alaina Angeles,1
11331,fffe43004900440034003500380030003500,Shaquana Needles,3
11332,fffe43004900440031003800350038003900,Latoyia Leitner,4
11333,fffe43004900440034003300370035003100,Alysa Ybarbo,4
11334,fffe43004900440035003900360037003600,Sid Vancleve,3
11335,fffe43004900440034003300390030003200,Sherwood Lesniak,3
11336,fffe43004900440033003300300035003000,Desire Winner,3
11337,fffe43004900440034003400300033003900,Delmer Adan,1
11338,fffe43004900440033003700340039003900,Ming Fike,5
11339,fffe43004900440032003000300036003400,Hilde Letsinger,4
11340,fffe4300490044003700320032003700,Sybil Danziger,3
11341,fffe4300490044003200370037003700,Narcisa Huddle,5
11342,fffe43004900440034003900350039003300,Ranae Whittier,5
11343,fffe430049004400330038003500,Meghann Reasoner,3
11344,fffe4300490044003700300033003000,Alyson Sax,5
11345,fffe43004900440035003200300032003800,Karlyn Pleasant,2
11346,fffe43004900440034003700370034003100,Rebecka Beaulieu,5
11347,fffe43004900440033003900370037003800,Herbert Elem,5
11348,fffe43004900440035003500340031003300,Kendrick Kalina,5
11349,fffe43004900440031003400320038003500,Enola Shanahan,3
11350,fffe43004900440035003600370034003900,Setsuko Defore,4
11351,fffe43004900440034003000320038003500,Georgette Mcclean,4
11352,fffe43004900440034003000320030003400,Kristen Kistner,3
11353,fffe43004900440032003800360039003200,Aleta Nicks,3
11354,fffe43004900440031003400390037003200,Marlena Jennison,5
11355,fffe43004900440031003900330035003400,Geraldine Larry,4
11356,fffe43004900440033003800380032003400,Fatima Flagler,4
11357,fffe4300490044003900370037003200,Kyla Burch,4
11358,fffe43004900440033003900330039003900,Francis Houseknecht,3
11359,fffe43004900440032003500370038003000,William Buzbee,5
11360,fffe43004900440031003300330035003300,Nannie Youngquist,1
11361,fffe43004900440034003100310033003000,Houston Hepler,2
11362,fffe4300490044003200390033003600,Drucilla Reichel,3
11363,fffe4300490044003400370031003400,Lawerence Hauff,4
11364,fffe43004900440033003900310030003200,Katrina May,4
11365,fffe4300490044003400370033003800,Eufemia Ybarbo,4
11366,fffe43004900440036003100310030003500,Kathi Mast,4
11367,fffe4300490044003100360033003500,Shona Thorp,4
11368,fffe43004900440033003600350033003600,Valentina Ruse,3
11369,fffe43004900440031003500380036003000,Cinda Degraffenreid,5
11370,fffe43004900440034003100310036003800,Nakita Starnes,3
11371,fffe43004900440034003800350035003000,Cyrus Sward,3
11372,fffe43004900440031003800380037003200,Haley Magers,3
11373,fffe43004900440035003200390038003200,Dian Granado,3
11374,fffe43004900440033003900320030003900,Francie Roder,4
11375,fffe43004900440031003500300037003800,Maryln Spagnolo,4
11376,fffe43004900440034003800390039003300,Candy Liz,4
11377,fffe4300490044003600300037003400,Pam Guidroz,1
11378,fffe43004900440034003500340037003100,Cinda Delillo,3
11379,fffe43004900440034003200310037003700,Azucena Beaulieu,5
11380,fffe43004900440031003000350038003000,Charlesetta Densmore,5
11381,fffe43004900440034003600340033003000,Bridget Kennard,3
11382,fffe43004900440031003500320033003800,Ghislaine Needles,3
11383,fffe4300490044003500380033003100,Ming Than,4
11384,fffe43004900440032003300300037003100,Tandra Eisele,1
11385,fffe43004900440031003800380035003900,Sharri Mirelez,5
11386,fffe43004900440031003000330034003100,Sparkle Bruneau,3
11387,fffe4300490044003200300038003400,Renata Files,5
11388,fffe43004900440032003800300039003900,Alan Foushee,3
11389,fffe43004900440031003200380035003100,Silvana Markland,3
11390,fffe43004900440036003100360032003000,Denise Bichrest,5
11391,fffe43004900440035003000350037003900,Albertina Loos,4
11392,fffe4300490044003600330034003300,Sharita Saliba,3
11393,fffe4300490044003200380036003200,Hal Beckmann,5
11394,fffe43004900440033003300390030003900,Marylouise Flannigan,4
11395,fffe43004900440035003200370030003700,Kiyoko Hakes,5
11396,fffe43004900440032003200330037003600,Katrina Labrie,5
11397,fffe43004900440036003200330037003900,Geraldine Mesta,5
11398,fffe43004900440031003000360034003000,Nolan Dees,3
11399,fffe43004900440031003500370033003600,Princess Schacherer,1
11400,fffe43004900440032003000340037003400,Cyrus Cocco,4
11401,fffe43004900440035003500320039003700,Krystin Fiorentino,3
11402,fffe43004900440032003600330030003600,Manual Torgeson,3
11403,fffe43004900440034003600340038003700,Alma Devaney,5
11404,fffe43004900440033003000390038003500,Kathi Starns,4
11405,fffe43004900440031003100350035003000,Meghan Mccaster,5
11406,fffe43004900440035003300380036003700,Alva Breeden,5
11407,fffe43004900440034003500360037003900,Karlyn Brayman,5
11408,fffe4300490044003800370038003700,Sachiko Albee,5
11409,fffe43004900440035003400330031003800,Shaquana Reich,5
11410,fffe43004900440033003300370033003200,Sade Lightford,4
11411,fffe43004900440033003500340035003300,Lynn Cogdill,5
11412,fffe43004900440034003200330031003300,Markita Eriksen,5
11413,fffe43004900440032003200330039003900,Elke Myles,5
11414,fffe4300490044003400350034003700,Kathey Hu,3
11415,fffe43004900440033003400310035003300,Marylee Galyean,4
11416,fffe43004900440033003400390032003900,Nathalie Hyppolite,5
11417,fffe43004900440033003800360034003000,Becky Leech,5
11418,fffe43004900440035003800340030003500,Duane Bruce,4
11419,fffe43004900440033003600340036003600,Aleta Gosier,4
11420,fffe43004900440031003100300037003700,Valentina Loveless,5
11421,fffe43004900440035003100330033003800,Nana Croff,5
11422,fffe43004900440036003100390031003600,Kelsie Shoup,5
11423,fffe43004900440031003000380036003600,Roxy Zayac,3
11424,fffe4300490044003800370033003200,Meaghan Buesing,4
11425,fffe43004900440036003000340034003500,Sachiko Chauncey,1
11426,fffe43004900440031003500340030003500,Jennette Mistretta,3
11427,fffe43004900440035003300340039003400,Minerva Slaton,4
11428,fffe43004900440031003300320038003500,Albertha Adan,5
11429,fffe4300490044003800330034003500,Jacklyn Silva,4
11430,fffe4300490044003700350032003700,Genevieve Loos,1
11431,fffe43004900440032003900310032003900,Francie Kline,5
11432,fffe43004900440034003400370030003100,Angelyn Felton,1
11433,fffe4300490044003700300030003900,Darius Edick,2
11434,fffe43004900440035003200370039003800,Hai Luera,1
11435,fffe43004900440033003200350034003900,Barbie Andreotti,4
11436,fffe43004900440032003900390031003300,Carina Meints,5
11437,fffe43004900440033003800310038003800,Kena Haberman,5
11438,fffe43004900440031003200360036003200,Nobuko Grabert,3
11439,fffe4300490044003200320035003700,Sonny Badgett,4
11440,fffe43004900440031003800320030003200,Margareta Lefevers,5
11441,fffe4300490044003100300034003200,Odessa Weiler,5
11442,fffe43004900440031003300370033003200,Palma Carollo,2
11443,fffe4300490044003100360034003000,Michelina Nell,3
11444,fffe43004900440034003400390034003800,Palma Seabrooks,5
11445,fffe43004900440035003500360030003500,Christene Hofer,4
11446,fffe43004900440032003000370036003000,Lakiesha Simmers,5
11447,fffe43004900440032003100360033003100,Marlena Schuman,5
11448,fffe4300490044003900370033003900,Lolita Perryman,5
11449,fffe43004900440032003000350035003900,Dean Covert,5
11450,fffe43004900440031003600300035003500,Laurette Robards,4
11451,fffe43004900440036003200320039003100,Jeremiah Stronach,4
11452,fffe43004900440036003000310038003900,Enola Bruss,5
11453,fffe43004900440035003000330033003500,Mara Rieder,5
11454,fffe43004900440035003900340039003700,Annika Flagler,4
11455,fffe43004900440033003000380035003100,Dorine Backus,4
11456,fffe4300490044003600390031003600,Joseph Rames,3
11457,fffe43004900440032003900360033003300,Risa Halliwell,1
11458,fffe43004900440034003700320035003800,Ozella Elling,4
11459,fffe43004900440033003200370037003900,Keren Wurtz,1
11460,fffe43004900440035003600340037003900,Kelsie Mcpeak,3
11461,fffe43004900440031003200350030003300,Sachiko Aumick,4
11462,fffe43004900440033003700350035003900,Suzanna Marley,3
11463,fffe43004900440034003400350032003300,Jeremiah Lukes,3
11464,fffe43004900440035003400380033003100,Eliz Labombard,1
11465,fffe43004900440033003400320034003100,Raina Brook,4
11466,fffe43004900440033003000320033003800,Tandra Foulds,2
11467,fffe43004900440035003500380030003600,Raina Rakowski,2
11468,fffe4300490044003900310038003900,Elza Haggins,1
11469,fffe43004900440031003700370037003200,Neoma Verrett,5
11470,fffe43004900440034003800300033003700,Opal Davey,1
11471,fffe430049004400340039003700,Lenita Peele,5
11472,fffe43004900440035003800340038003000,Keva Zieman,1
11473,fffe43004900440031003900390032003700,Luciana Beers,3
11474,fffe43004900440035003400360036003600,Nena Coffelt,5
11475,fffe4300490044003700390037003800,Genoveva Skow,1
11476,fffe43004900440034003000340039003900,Felicita Hornberger,1
11477,fffe430049004400350030003200,Deanna Costigan,4
11478,fffe43004900440031003100350038003900,Walter Capote,5
11479,fffe430049004400350031003000,Sachiko Trudell,5
11480,fffe43004900440033003800340035003500,Kathi Seeger,5
11481,fffe43004900440035003900310036003700,Roslyn Lucarelli,5
11482,fffe43004900440033003300330038003600,Melinda Lares,5
11483,fffe43004900440032003500340032003600,Joyce Mable,1
11484,fffe43004900440034003700360038003500,Stephane Dumlao,3
11485,fffe43004900440033003600310037003700,Elidia Lebsock,3
11486,fffe4300490044003200320030003800,Francie Ashburn,2
11487,fffe43004900440034003200300034003300,Brinda Creamer,1
11488,fffe43004900440035003100380039003900,Aletha Satcher,5
11489,fffe43004900440035003500320038003600,Bette Fultz,5
11490,fffe4300490044003300370030003300,Alesha Degreenia,1
11491,fffe43004900440031003700340039003500,Zoraida Eynon,4
11492,fffe43004900440034003800350036003400,Hoyt Seeber,3
11493,fffe43004900440034003400390039003500,Christiana Goold,5
11494,fffe43004900440031003200340037003100,Eilene Orndorff,5
11495,fffe43004900440033003900360033003100,Meghann Luther,5
11496,fffe43004900440036003300300036003000,Nolan Schacherer,1
11497,fffe43004900440034003600350039003000,Jeanine Splawn,5
11498,fffe43004900440036003000340037003700,Bernadine Bradley,2
11499,fffe43004900440033003700330031003200,Augustus Agnew,4
11500,fffe43004900440036003000340035003600,Fumiko Slaton,5
11501,fffe43004900440035003300320035003800,Ulrike Soderquist,4
11502,fffe43004900440036003100300032003300,Deborah Garrels,4
11503,fffe43004900440035003300350034003400,Noe Bittner,3
11504,fffe430049004400350034003000,Joseph Vita,3
11505,fffe4300490044003600380033003700,Gracie Leitner,3
11506,fffe43004900440031003400340032003900,Lucas Tarr,3
11507,fffe43004900440036003100390033003400,Necole Wehmeyer,1
11508,fffe43004900440034003400350033003100,Kendall Mccaster,5
11509,fffe43004900440035003200370031003500,Raisa Geiser,3
11510,fffe43004900440032003400380032003200,Genaro Aponte,4
11511,fffe43004900440033003000360030003000,Federico Harsh,4
11512,fffe43004900440035003700390037003700,Cornelia Enciso,4
11513,fffe43004900440035003200310035003900,Sharita Ashburn,3
11514,fffe43004900440033003200350030003900,Palma Rodenberger,3
11515,fffe43004900440036003100310037003100,Sidney Schuetz,5
11516,fffe4300490044003500380036003600,Ferne Tierney,1
11517,fffe43004900440033003800380032003700,Jonathon Wetzler,2
11518,fffe43004900440031003700360035003900,Mason Calton,4
11519,fffe43004900440035003700380039003400,Cedrick Link,3
11520,fffe43004900440032003000340034003200,Leeanna Mast,3
11521,fffe43004900440034003700350032003000,Vito Allsup,5
11522,fffe4300490044003500310035003700,Shaina Benningfield,4
11523,fffe43004900440033003300340039003000,Elva Hooser,5
11524,fffe43004900440031003500360033003300,Blossom Haggins,3
11525,fffe43004900440034003200310039003700,Bonny Toledo,3
11526,fffe4300490044003200360032003100,Enedina Shanahan,4
11527,fffe43004900440032003400300038003800,Mara Fulop,5
11528,fffe43004900440033003400360030003600,Necole Strosnider,5
11529,fffe43004900440039003400,Sachiko Buser,3
11530,fffe43004900440032003400300035003200,Lawerence Wideman,1
11531,fffe4300490044003600340035003500,Billye Kilgore,3
11532,fffe43004900440031003200310035003100,Brittaney Castilleja,5
11533,fffe43004900440034003700330037003000,Audry Burfield,5
11534,fffe43004900440033003700300035003000,Perry Rosecrans,5
11535,fffe4300490044003800300039003900,Mayra Ashburn,4
11536,fffe430049004400390032003700,Deanna Weiler,2
11537,fffe43004900440034003900360032003200,Beatriz Rounds,4
11538,fffe4300490044003900340039003800,Shelby Kealey,3
11539,fffe43004900440035003400360034003200,Bulah Woodrow,1
11540,fffe4300490044003300390036003100,Adolfo Sirianni,5
11541,fffe43004900440034003700320033003000,Shelby Rodenberger,4
11542,fffe430049004400310038003200,Sparkle Simmers,5
11543,fffe43004900440036003000370036003800,Aaron Oakman,5
11544,fffe43004900440036003100330033003200,Lizette Pecora,3
11545,fffe43004900440035003200350032003000,Alan Fripp,2
11546,fffe43004900440031003400380039003500,Laureen Kosak,4
11547,fffe43004900440031003400370038003000,Angla Propp,5
11548,fffe43004900440034003500330030003900,Becky Jetter,3
11549,fffe43004900440035003700310038003600,Princess Bogart,2
11550,fffe43004900440031003600370032003500,Sharita Breeden,3
11551,fffe43004900440032003200340038003500,Nova Than,4
11552,fffe43004900440032003600360038003600,Meaghan Soltis,4
11553,fffe43004900440032003300380037003700,Mason Yager,4
11554,fffe43004900440035003400380035003200,Fanny Lamantia,3
11555,fffe43004900440031003700300037003700,Laree Goodpaster,4
11556,fffe4300490044003900320031003700,Minerva Ipock,4
11557,fffe43004900440035003400350039003900,Lacey Mccool,1
11558,fffe43004900440034003400360038003500,Nana Holladay,3
11559,fffe43004900440031003500300033003100,Katelin Priester,5
11560,fffe4300490044003800300030003900,Angelyn Shook,3
11561,fffe43004900440033003400320036003100,Lizette Simpson,5
11562,fffe4300490044003500310032003700,Humberto Gullick,4
11563,fffe43004900440031003700380038003500,Carmon Magers,5
11564,fffe43004900440032003100310037003500,Claud Rosol,5
11565,fffe43004900440035003100300031003100,Gay Sackett,3
11566,fffe43004900440031003300330039003600,Nelly Geraci,5
